fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
1109709,"McCormick & Company, Inc.","","",52100021867,"SALT, MODIFIED CORN STARCH, HYDROLYZED CORN, SOY AND WHEAT PROTEIN, SUGAR, ONION, DEXTROSE, GARLIC, CARAMEL COLOR, SPICES (INCLUDING BLACK PEPPER AND THYME), NATURAL FLAVOR, CELERY, AND YEAST EXTRACT","",3.5,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109710,"Simply Asia Foods, Inc.","","",737628010264,"NOODLE: WATER, RICE, POTATO STARCH, LACTIC ACID, AMYLASE. SAUCE: SUGAR, WATER, TOMATO, SOY SAUCE (WATER, SALT, SOYBEAN), ONION, LEMON, CHILI PEPPER PASTE (RED CHILI PEPPER, SALT), ACETIC ACID, RICE VINEGAR, SPICE, CORN MALTODEXTRIN, LEMONGRASS, MODIFIED CORN STARCH, FISH SAUCE (ANCHOVY, WATER, SALT, SUGAR), GARLIC, SEA SALT, CITRIC ACID, CARAMEL COLOR, MALIC ACID, XANTHAN GUM, YEAST EXTRACT. DEHYDRATED VEGETABLES: BOK CHOY, CARROT, RED BELL PEPPER. TOPPING: PEANUT.","",276,g,"",Pasta Dinners,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109711,"McCormick & Company, Inc.","","",41234416113,"ENRICHED BLEACHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHEY (MILK), AND DEXTROSE.","",32,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109712,"McCormick & Company, Inc.","","",52100021096,"ENRICHED LONG GRAIN PARBOILED RICE (RICE, IRON, NIACIN, THIAMINE MONONITRATE, FOLIC ACID), BLACK BEANS, ONION, SALT, RED AND GREEN BELL PEPPER, SUGAR, GARLIC, SPICES (INCLUDING RED PEPPER), YEAST EXTRACT, NATURAL FLAVOR (INCLUDING WHEAT), AUTOLYZED YEAST, BACON FAT AND COOKED BACON, AND CARAMEL COLOR.","",65,g,"",Flavored Rice Dishes,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109713,Zatarain's Inc.,"","",71429012431,"COOKED ENRICHED LONG GRAIN RICE (WATER, RICE, IRON, NIACIN, THIAMINE MONONITRATE, FOLIC ACID), BLACK BEANS, GREEN AND RED BELL PEPPERS, SOYBEAN OIL, SEA SALT, MODIFIED POTATO STARCH, DRIED VINEGAR, SOY SAUCE (HYDROLYZED SOY PROTEIN, CORN SYRUP SOLIDS, SALT), YEAST EXTRACT, SPICES (INCLUDING RED PEPPER), GARLIC, NATURAL FLAVOR, TORULA YEAST, SALT, CARAMEL COLOR.","",140,g,"","Entrees, Sides & Small Meals",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109714,"McCormick & Company, Inc.","","",52100900001,"SEA SALT, AND YELLOW PRUSSIATE OF SODA (AS ANTICAKING AGENT).","",1.29999995231628,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-15,2020-11-13,United States,"","","",""
1109715,"McCormick & Company, Inc.","","",41234701110,"YELLOW CORN FLOUR, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, AND FOLIC ACID), SALT, LEAVENING (SODIUM ACID PYROPHOSPHATE AND SODIUM BICARBONATE), WHEY (MILK), SODIUM ALGINATE, AND NATURAL FLAVOR.","",29,g,"",Bread & Muffin Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109716,"McCormick & Company, Inc.","","",52100157337,"MEATBALL SEASONING MIX INGREDIENTS: BREAD CRUMBS (ENRICHED BLEACHED WHEAT FLOUR [FLOUR, NIACIN, IRON, THIAMINE, RIBOFLAVIN, FOLIC ACID], SALT, LEAVENING [SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE], SUGAR, VEGETABLE SHORTENING, DEXTROSE, YEAST, NATURAL FLAVOR), SUGAR, SALT, SUNFLOWER OIL, ONION, SOY PROTEIN CONCENTRATE, CORN SYRUP SOLIDS, PAPRIKA, SPICES, SODIUM CASEINATE (MILK), GARLIC, SOY LECITHIN, AND DISODIUM INOSINATE AND GUANYLATE (FLAVOR ENHANCERS). SAUCE MIX INGREDIENTS: ENRICHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, AND FOLIC ACID), WHEAT STARCH, SALT, BUTTER [CREAM [MILK], SALT], ONION, HYDROLYZED CORN GLUTEN, NONFAT DRY MILK, SPICES, CHICKEN FAT, CARAMEL COLOR, CHICKEN BROTH, DISODIUM INOSINATE AND GUANYLATE (FLAVOR ENHANCERS), AND EXTRACTIVES OF ROSEMARY.","",10,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-09-01,2020-11-13,United States,"","","",""
1109717,Zatarain's Inc.,"","",71429099876,"ENRICHED LONG GRAIN PARBOILED RICE (RICE, IRON, NIACIN, THIAMINE MONONITRATE, FOLIC ACID), BLACK BEANS, SEA SALT, ONION, POTATO, ENRICHED BLEACHED WHEAT FLOUR (WHEAT & MALT BARLEY FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SOY SAUCE (HYDROLYZED SOY PROTEIN, CORN SYRUP SOLIDS, SALT), RED & GREEN BELL PEPPER, YEAST EXTRACT, SPICES (INCLUDING RED PEPPER), GARLIC, DEXTROSE, TORULA YEAST, CARAMEL COLOR, SALT, VINEGAR, AND NATURAL AND ARTIFICIAL FLAVOR (INCLUDING HICKORY SMOKE).","",66,g,"",Flavored Rice Dishes,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109718,"Simply Asia Foods, Inc.","","",854285000893,"NOODLE: WHEAT FLOUR, WATER, MODIFIED TAPIOCA STARCH, SALT, GLUCONO DELTA LACTONE (ACIDULANT), GUAR GUM, XANTHAN GUM (THICKENER). SAUCE: WATER, SUGAR, SPICES (INCLUDING CHILI PEPPER), SOY SAUCE (SOYBEANS, WATER, SALT), ONION, RICE WINE, GARLIC, FERMENTED WHEAT FLOUR PASTE (WHEAT FLOUR, WATER, SALT), SOYBEAN OIL, PLUM JUICE (SUGAR, NATURAL FLAVOR, PLUM, WATER, CITRIC ACID, SODIUM CITRATE, XANTHAN GUM, CARAMEL COLOR, SALT), SESAME OIL, GLUCONO DELTA LACTONE (ACIDULANT), SALT, VINEGAR, MODIFIED CORN STARCH, XANTHAN GUM (THICKENER), CARAMEL COLOR, NATURAL AND ARTIFICIAL FLAVOR, EXTRACTIVES OF PAPRIKA (COLOR). TOPPING: SESAME SEED. VEGETABLE PACKET: RED BELL PEPPER, GREEN ONION.","",240,g,"",Pizza Mixes & Other Dry Dinners,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109889,"Meijer, Inc.","","",719283092915,"SUGAR, WATER, STRAWBERRIES, RASPBERRIES, BLACKBERRIES, CONTAINS LESS THAN 2% OF FRUIT PECTIN, CITRIC ACID.","",17,g,"","Jam, Jelly & Fruit Spreads",LI,"",2020-04-15,2020-11-13,United States,"","","",""
1109719,Zatarain's Inc.,"","",71429002111,"COOKED LONG GRAIN RICE, WATER, SMOKED ANDOUILLE SAUSAGE (PORK, BEEF, CORN SYRUP SOLIDS, WATER, SODIUM LACTATE AND SODIUM DIACETATE, MODIFIED CORN STARCH, SALT, SPICES, SODIUM PHOSPHATE, CORN MALTODEXTRIN, PAPRIKA, NATURAL FLAVOR, GARLIC, SODIUM ERYTHORBATE, SODIUM NITRITE), ONIONS, GREEN BELL PEPPER, MARGARINE (LIQUID AND HYDROGENATED SOYBEAN OIL, WATER, SALT, VEGETABLE MONO AND DIGLYCERIDES, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR, BHA & BHT ADDED TO PROTECT FLAVOR, VITAMIN A PALMITATE AND VITAMIN D3 ADDED), MODIFIED CORN STARCH, PAPRIKA, ROASTED PORK-TYPE FLAVOR BASE (SALT, PORK BROTH, DEXTROSE, PORK-TYPE FLAVOR [SOY SAUCE, YEAST EXTRACT, PARTIALLY HYDROGENATED SOYBEAN OIL, ARTIFICIAL FLAVORS], BEEF FAT, ONION POWDER, SUGAR, CORN STARCH, CARAMEL COLOR, OLEORESIN CELERY, OLEORESIN BLACK PEPPER), YEAST EXTRACT GRANULATED GARLIC, GREEN ONIONS, CORN MALTODEXTRIN, SPICES, SEA SALT, WHEAT GLUTEN, CHILI POWDER (CHILI PEPPER, SPICES, SALT, GARLIC POWDER), POTASSIUM CHLORIDE, DISODIUM INOSINATE AND DISODIUM GUANYLATE, DEXTROSE, CARAMEL COLOR.","",340,g,"",Frozen Dinners & Entrees,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109720,"McCormick & Company, Inc.","","",21500010580,"GARLIC, BLACK PEPPER, SALT, BROWN SUGAR, ONION, RED BELL PEPPERS, PARSLEY, AND GARLIC OIL.","",0.699999988079071,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109721,"McCormick & Company, Inc.","","",52100735689,"BROWN SUGAR, SALT, SPICES (INCLUDING CHILI PEPPER AND THYME), GARLIC, ONION, TOMATO, SUNFLOWER OIL, EXTRACTIVES OF PAPRIKA AND NATURAL FLAVOR (INCLUDING HICKORY SMOKE).","",4.5,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109722,"McCormick & Company, Inc.","","",41234011356,"SOYBEAN OIL, WATER, WHITE WINE VINEGAR, LEMON JUICE CONCENTRATE, SALT, BLACK PEPPER, ONION, GARLIC, LEMON PEEL, XANTHAN GUM, PARSLEY, LEMON OIL, PROPYLENE GLYCOL ALGINATE (THICKENER), AND SULFUR DIOXIDE.","",15,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109723,"McCormick & Company, Inc.","","",52100027739,"WATER, LIME JUICE, SPICES (INCLUDING CHILI PEPPER, CUMIN), GARLIC, MODIFIED CORN STARCH, SALT, WORCESTERSHIRE SAUCE (DISTILLED VINEGAR, MOLASSES, CORN SYRUP, WATER, SALT, CARAMEL COLOR, GARLIC, SUGAR, SPICES, TAMARIND, NATURAL FLAVOR), SUGAR, NATURAL FLAVOR, YEAST EXTRACT, CITRIC ACID, AND LACTIC ACID.","",21,g,"","Oriental, Mexican & Ethnic Sauces",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109724,Zatarain's Inc.,"","",71429099852,"ENRICHED LONG GRAIN PARBOILED RICE (RICE, IRON, NIACIN, THIAMINE MONONITRATE, FOLIC ACID), ONION, SALT, RED AND GREEN BELL PEPPER, POTASSIUM CHLORIDE, SPICES (INCLUDING RED PEPPER, PAPRIKA), GARLIC, YEAST EXTRACT, TAMARI SOY SAUCE (SOYBEAN, SALT) & SUGAR.","",38,g,"",Flavored Rice Dishes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109725,The Pictsweet Company,"","",70560876773,COLLARD GREENS.,"",87,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109726,The Pictsweet Company,"","",70560922456,CORN.,"",90,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109727,The Pictsweet Company,"","",70560979115,"CARROTS, CORN, GREEN BEANS, PEAS.","",88,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109728,The Pictsweet Company,"","",70560977999,ASPARAGUS.,"",83,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109729,The Pictsweet Company,"","",70560979160,GREEN BEANS.,"",81,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109730,The Pictsweet Company,"","",70560978118,"BROCCOLI, CAULIFLOWER, CARROTS.","",82,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109731,The Pictsweet Company,"","",70560838719,SPECKLED BUTTER BEANS.,"",76,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109732,"Goya Foods, Inc. ","","",41331026031,"MEDIUM GRAIN RICE ENRICHED WITH IRON (FERRIC ORTHOPHOSPHATE), NIACIN, THIAMINE (THIAMINE MONONITRATE) AND FOLIC ACID.","",47,g,"",Rice,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109733,"Goya Foods, Inc. ","","",41331124669,"GUAVA, SUGAR, WATER.","",128,g,"",Canned Fruit,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109734,"Goya Foods, Inc. ","","",41331029001,"WATER, PINTO BEANS, COOKED CHORIZO (PORK, PAPRIKA, SPICES, SALT, WATER, SUGAR, CITRIC ACID, SODIUM PHOSPHATE, TURMERIC, GARLIC POWDER, DISODIUM INOSINATE AND DISODIUM GUANYLATE), JALAPENO PEPPER, SALT, CHILE PEPPER AND PAPRIKA.","",130,g,"",Canned & Bottled Beans,LI,"",2020-09-04,2020-11-13,United States,"","","",""
1109735,GOYA,"","",41331037825,"MONOSODIUM GLUTAMATE, SALT, DEHYDRATED GARLIC, CUMIN, YELLOW 5, TRICALCIUM PHOSPHATE (ANTI-CAKING AGENT), CORIANDER, ANNATTO (COLOR), RED 40.","",1,g,"",Herbs & Spices,LI,"",2020-09-12,2020-11-13,United States,"","","",""
1109736,GOYA,"","",41331038371,"SALT, MONOSODIUM GLUTAMATE, ARTIFICIAL HAM FLAVOR FLAVOR HYDROLIZED VEGETABLE PROTEIN, SILICA (ANTI-CAKING AGENT).","",1,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-09-15,2020-11-13,United States,"","","",""
1109737,"Branch Cheese Company, Inc.","","",45431070109,"CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), GARDEN VEGETABLE BLEND (CARROT, RED & GREEN PEPPERS, ONION, PARSLEY, TOMATO, CHIVES).","",28,g,"",Cheese,LI,"",2020-04-15,2020-11-13,United States,"","","",""
1109738,The Pictsweet Company,"","",70560978064,BROCCOLI.,"",85,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109739,The Pictsweet Company,"","",70560979061,CORN.,"",90,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109740,Gorton's of Gloucester ,"","",44400173001,"POLLOCK FILLETS, SAUCE. POLLOCK FILLETS SAUCE WATER, CANOLA OIL, NONFAT MILK, SEA SALT, CORN STARCH, DRIED GARLIC, SPICES, BUTTER (CREAM, SALT), CANE SUGAR, PARSLEY, NATURAL FLAVOR.","",105,g,"",Frozen Fish & Seafood,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109741,Target Stores,"","",85239500705,"COOKED CHICKEN (CHICKEN, CHICKEN BROTH, WATER, SALT, SODIUM PHOSPHATES, NATURAL FLAVOR), NEUFCHATEL CHEESE (PASTEURIZED MILK & CREAM, SKIM MILK, CHEESE CULTURE, SALT, STABILIZERS [CAROB BEAN GUM AND/OR XANTHAN AND/OR GUAR GUM AND/OR LOCUST BEAN GUMS]), HOT SAUCE (AGED CAYENNE RED PEPPERS, VINEGAR, WATER, SALT, AND GARLIC POWDER), BLUE CHEESE DRESSING (SOYBEAN OIL, BLUE CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, NATAMYCIN {A PRESERVATIVE}], WATER, EGG YOLK, HIGH FRUCTOSE CORN SYRUP, DISTILLED VINEGAR, CIDER VINEGAR, CORN SUGAR VINEGAR, SUGAR, XANTHAN GUM, NATURAL AND ARTIFICIAL FLAVORS, LACTIC ACID, ENZYME MODIFIED BUTTERFAT, MODIFIED CORN STARCH), CELERY, RED PEPPER, POTASSIUM SORBATE AND SODIUM BENZOATE (TO PRESERVE FRESHNESS).","",30,g,"",Cheese,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109742,Lotus Foods,"","",708953601038,"RAMEN: *BROWN RICE FLOUR, *MILLET FLOUR. SOUP PACK: RED MISO POWDER (CULTURED SOYBEANS AND RICE, SALT), TAMARI POWDER (SOYBEANS, SEA SALT), SALT, ONION POWDER, DRIED WAKAME SEAWEED, GARLIC POWDER, GINGER POWDER, DRIED PARSLEY, DRIED CHILI PEPPER, CHILI POWDER.","",40,g,"",All Noodles,LI,"",2020-09-03,2020-11-13,United States,"","","",""
1109743,Tillamook Country Smoker Inc,"","",51943334035,"BEEF, BROWN SUGAR, WATER, SEA SALT, NATURAL FLAVORS, VINEGAR, HONEY.","",28,g,"",Other Snacks,LI,"",2020-04-15,2020-11-13,United States,"","","",""
1109744,Tillamook Country Smoker Inc,"","",51943534046,"BEEF, BROWN SUGAR, WATER, SEA SALT, NATURAL FLAVORS, VINEGAR.","",28,g,"",Other Snacks,LI,"",2020-04-15,2020-11-13,United States,"","","",""
1109745,"Renaissance Food Group, LLC","","",826766139965,"VANILLA YOGURT (CULTURED PASTEURIZED GRADE A NONFAT MILK, SUGAR, WATER, MODIFIED CORN STARCH, WHEY, NATURAL FLAVORS, TRICALCIUM PHOSPHATE, GELLAN GUM, POTASSIUM SORBATE [FOR FRESHNESS], CITRIC ACID, VITAMIN D3), GRANOLA (WHOLE OATS, BROWN SUGAR, WHOLE GRAIN WHEAT, RICE, CORN SYRUP, ALMONDS, SALT, PARTIALLY HYDROGENATED COTTONSEED AND SOYBEAN OIL, MODIFIED CORN STARCH, CINNAMON, NONFAT MILK, MALT FLAVORING, POLYGLYCEROL ESTERS OF FATTY ACIDS, SOY LECITHIN [RELEASE AGENT]), BLUEBERRIES.","",269,g,"",Yogurt,LI,"",2020-09-05,2020-11-13,United States,"","","",""
1109746,PANOS Brands LLC ,"","",72457440883,"INGREDIENTS*: FILTERED PURIFIED WATER, VEGETABLE FIBER, SALT, SOUR CREAM FLAVORING (NON DAIRY), SLICED ONION, NATURAL HERBS AND SPICES, NATURAL FLAVORS, FOOD COLOR, XANTHAM GUM, POTASSIUM SORBATE (TO PRESERVE FRESHNESS), SUCRALOSE","",30,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109747,PANOS Brands LLC ,"","",72457980990,"INGREDIENTS*: TRIPLE FILTERED PURIFIED WATER, SALT, MINCED GARLIC, CELLULOSE GUM, XANTHAN GUM, NATURAL FLAVORS, LACTIC ACID, GROUND TURMERIC, POTASSIUM SORBATE (TO PRESERVE FRESHNESS), SODIUM BENZOATE (TO PRESERVE FRESHNESS), GARLIC POWDER, PARSLEY, BLACK PEPPER, BETA CAROTENE COLOR, BASIL, OREGANO, ROSEMARY EXTRACT, GROUND THYME, CAYENNE PEPPER, CITRIC ACID, SUCRALOSE","",30,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109748,Pinnacle Foods Group LLC,"","",14500011299,"BROCCOLI, CAULIFLOWER, CARROTS.","",84,g,"",Frozen Vegetables,LI,"",2020-09-15,2020-11-13,United States,"","","",""
1109749,Pinnacle Foods Group LLC,"","",14500004383,GREEN BEANS.,"",81,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109750,Pinnacle Foods Group LLC,"","",14500012821,SUGAR SNAP PEAS.,"",88,g,"",Frozen Vegetables,LI,"",2020-09-14,2020-11-13,United States,"","","",""
1109751,Sabra Dipping Company LLC,"","",40822011143,"COOKED CHICKPEAS (WATER, CHICKPEAS), WATER, TAHINI (GROUND SESAME), SOYBEAN OIL, GARLIC, SALT, CITRIC ACID, POTASSIUM SORBATE TO MAINTAIN FRESHNESS.","",28,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109752,The Kroger Co.,"","",11110844149,SOYBEANS.,"",85,g,"",Frozen Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109753,Maxim's Nutricare Inc,"","",39217051642,"ORGANIC WHOLE WHEAT FLOUR, WATER, ORGANIC CANE SUGAR, ORGANIC WHEAT GLUTEN, YEAST, ORGANIC CANOLA AND/OR ORGANIC SOYBEAN OIL, SEA SALT, WHEAT STARCH (ORGANIC WHEAT STARCH, ORGANIC WHOLE WHEAT FLOUR, LACTIC ACID BACTERIA CULTURE), ORGANIC DOUGH CONDITIONER (ORGANIC WHEAT GLUTEN, ORGANIC WHEAT STARCH, ORGANIC SUNFLOWER LECITHIN AND/OR ORGANIC SOY LECITHIN, ASCORBIC ACID, SEA SALT, ENZYMES [PLANT BASED]), ORGANIC MOLASSES, ORGANIC ENZYMES (ORGANIC CORNSTARCH, ORGANIC SOYBEAN LECITHIN, ENZYMES [PLANT BASED], TRI-CALCIUM PHOSPHATE), CITRIC ACID (CITRIC ACID, CARNAUBA WAX).","",80,g,"",Breads & Buns,LI,"",2020-04-15,2020-11-13,United States,"","","",""
1109754,"McCormick & Company, Inc.","","",52100015743,"CORN SYRUP BLEND (HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, SULFITING AGENTS), PINEAPPLE, SUGAR, WATER, PECTIN, LIME JUICE CONCENTRATE, CITRIC ACID, SODIUM BENZOATE (ADDED AS A PRESERVATIVE), AND ASCORBIC ACID.","",19,g,"","Jam, Jelly & Fruit Spreads",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109755,Starbucks Coffee Company,"","",762111019226,"DAIRY POWDER, SUGAR, INSTANT AND MICROGROUND COFFEE, NATURAL FLAVORS.","",32,g,"",Powdered Drinks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109756,"Wells Enterprises, Inc.","","",70640007929,"REDUCED FAT ICE CREAM [MILK, CREAM, SUGAR, CORN SYRUP, SKIM MILK, WHEY, BUTTERMILK, BLUE FROSTING SWIRL {CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, WATER, STABILIZERS (FOOD STARCH-MODIFIED, CELLULOSE GUM, DEXTROSE, CARRAGEENAN, GUM ARABIC, CITRIC ACID, TRICALCIUM PHOSPHATE, SILICON DIOXIDE), TITANIUM DIOXIDE FOR COLOR, ARTIFICIAL FLAVOR, CITRIC ACID, BLUE 1}, CANDY PIECES {SUGAR, RICE FLOUR, CORNSTARCH, PALM OIL, CONFECTIONER'S GLAZE, ACACIA GUM, XANTHAN GUM, NATURAL & ARTIFICIAL FLAVOR, TITANIUM DIOXIDE FOR COLOR, YELLOW 5, BLUE 1, RED 3, YELLOW 6, MONO AND DIGLYCERIDES, POLYSORBATE 60}, CONTAINS LESS THAN 1% OF NATURAL AND ARTIFICIAL FLAVORS, MONO AND DIGLYCERIDES, CAROB BEAN GUM, CELLULOSE GUM, CARRAGEENAN, VITAMIN A PALMITATE]. WAFERS (WHEAT FLOUR, SUGAR, SOYBEAN AND PALM OIL, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, FOOD STARCH-MODIFIED, SOY LECITHIN, SALT, ARTIFICIAL FLAVOR, BAKING SODA, MONO AND DIGLYCERIDES, LOCUST BEAN GUM, CELLULOSE GUM, CARRAGEENAN).","",73,g,"",Ice Cream & Frozen Yogurt,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109757,"Ocean Spray Cranberries, Inc.","","",31200037183,"MILK CHOCOLATE [SUGAR, COCOA BUTTER, MILK, CHOCOLATE LIQUOR, SOY LECITHIN (AN EMULSIFIER), AND VANILLA], SWEETENED DRIED CRANBERRIES (CRANBERRIES, SUGAR), COATING (GUM ACACIA, MALTODEXTRIN, AND SUGAR), CONFECTIONER'S GLAZE.","",30,g,"","Popcorn, Peanuts, Seeds & Related Snacks",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109758,Bellisio Foods Inc,"","",717854151146,"COOKED ENRICHED MACARONI PRODUCT (WATER, DURUM SEMOLINA [ENRICHED WITH NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID]), WATER, DICED TOMATOES (TOMATOES, TOMATO JUICE, CITRIC ACID, CALCIUM CHLORIDE), TOMATO PASTE, LOW MOISTURE PART SKIM MOZZARELLA CHEESE (CHEESE [CULTURED PASTEURIZED PART SKIM MILK, SALT, ENZYMES], MODIFIED FOOD STARCH), ONIONS, LESS THAN 2% OF PARMESAN CHEESE (PASTEURIZED PART-SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), MARGARINE (LIQUID AND HYDROGENATED SOYBEAN OIL, WATER, SALT, LESS THAN 2% VEGETABLE MONO AND DIGLYCERIDES, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR, BHA & BHT ADDED TO PROTECT FLAVOR, VITAMIN A PALMITATE AND VITAMIN D3 ADDED), SALT, ASIAGO CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), CHEDDAR CHEESE (PASTEURIZED MILK, CULTURES, SALT, ENZYMES, ANNATTO [COLOR]), ROMANO CHEESE (PASTEURIZED PART SKIM COW'S MILK, CHEESE CULTURE, SALT, ENZYMES), MODIFIED FOOD STARCH, CANOLA OIL, SPICES, CELLULOSE, GRANULATED GARLIC, XANTHAN GUM.","",241,g,"",Frozen Dinners & Entrees,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109759,"Wells Enterprises, Inc.","","",70640010318,"MILK, BUTTERMILK, WHEY, SUGAR, CORN SYRUP, CHOCOLATE FLAVORED CHIPS (SUGAR, HYDROGENATED PALM KERNEL OIL, COCONUT OIL, COCOA, COCOA PROCESSED WITH ALKALI, SOY LECITHIN, SALT, VANILLA), CREAM, SKIM MILK, CONTAINS 2% OR LESS OF PEPPERMINT OIL, MONO AND DIGLYCERIDES, CAROB BEAN GUM, GUAR GUM, CARRAGEENAN, POLYSORBATE 80, YELLOW 5, BLUE 1, VITAMIN A PALMITATE.","",65,g,"",Ice Cream & Frozen Yogurt,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109760,"Ecce Panis, Inc.","","",657522099038,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, THIAMINE MONONITRATE [VITAMIN B1], NIACIN, RIBOFLAVIN [VITAMIN B2], REDUCED IRON, FOLIC ACID), WATER, CONTAINS 2 PERCENT OR LESS OF: CANOLA OIL, SALT, CULTURED WHEAT STARCH AND WHEAT FLOUR, DISTILLED VINEGAR, YEAST EXTRA VIRGIN OLIVE OIL, WHEAT FLOUR, CITRIC ACID, MALTED BARLEY FLOUR, MALT SYRUP, RICE FLOUR, SESAME SEED MEAL.","",57,g,"",Breads & Buns,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109791,"Ocean Spray Cranberries, Inc.","","",31200024640,"DRIED CRANBERRIES (CRANBERRIES, SUGAR, GLYCERINE, CITRIC ACID, SUNFLOWER OIL), ALMONDS, RICE FLOUR, BROWN RICE SYRUP, WHOLE GRAIN ROLLED OATS, OAT SYRUP SOLIDS, SUGAR, MOLASSES, CANOLA OIL, SALT, BARLEY MALT SYRUP, NATURAL FLAVOR, HONEY.","",28,g,"","Popcorn, Peanuts, Seeds & Related Snacks",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109890,"Meijer, Inc.","","",719283092939,"SUGAR, WATER, RASPBERRIES, BLUEBERRIES, BLACKBERRIES, CONTAINS LESS THAN 2% OF FRUIT PECTIN, CITRIC ACID.","",17,g,"","Jam, Jelly & Fruit Spreads",LI,"",2020-04-14,2020-11-13,United States,"","","",""
