id,ingredients_normalized
1098,"""['gelatin', 'sugar', 'salt', 'vanilla', 'corn syrup', 'confectioners sugar']"""
1099,"""['cucumber', 'onion', 'garlic', 'bell pepper', 'salt', 'vinegar', 'sugar', 'turmeric']"""
1100,"""['butter', 'flour', 'nut', 'cream cheese', 'powdered sugar', 'cool whip', 'pudding', 'milk']"""
1101,"""['flour', 'sugar', 'cocoa', 'oleo', 'shortening', 'buttermilk', 'soda', 'egg', 'salt', 'water']"""
1102,"""['whitefish', 'salt', 'egg', 'flour', 'cornmeal', 'bread crumb', 'lard']"""
1103,"""['jicama', 'cucumber', 'orange', 'lemon']"""
1104,"""['ranch dressing mix', 'dill', 'salad oil', 'oyster cracker', 'lemon pepper', 'garlic']"""
1105,"""['mushroom', 'onion', 'garlic', 'butter', 'bread crumb', 'cheddar cheese']"""
1106,"""['bread', 'margarine', 'cheese', 'egg', 'half and half', 'sausage', 'salt', 'mustard']"""
1107,"""['onion', 'garlic', 'sugar', 'vinegar', 'olive oil', 'catsup', 'salt', 'mustard', 'paprika', 'oregano']"""
1108,"""['cream cheese', 'pineapple', 'strawberry', 'sugar', 'banana', 'nut', 'cool whip']"""
1109,"""['potato', 'milk', 'butter', 'flour', 'pepper', 'onion', 'parsley']"""
1110,"""['crescent roll', 'cream cheese', 'butter', 'brown sugar', 'honey', 'orange peel', 'almond extract', 'almond']"""
1111,"""['lasagna noodle', 'spaghetti sauce', 'ricotta cheese', 'mozzarella cheese', 'parmesan cheese', 'egg', 'parsley', 'onion powder', 'garlic powder', 'salt', 'black pepper']"""
1112,"""['sugar', 'flour', 'cocoa', 'egg', 'vanilla', 'butter', 'pie shell', 'pecan']"""
1113,"""['chicken', 'butter', 'salsa']"""
1114,"""['water', 'potato', 'celery', 'salt', 'butter', 'milk', 'cheddar cheese', 'cauliflower', 'carrot', 'onion', 'pepper', 'flour', 'ham']"""
1115,"""['cheese', 'butter', 'flour', 'salt', 'pecan']"""
1116,"""['cream cheese', 'mayonnaise', 'worcestershire sauce', 'lemon juice', 'garlic', 'parsley', 'shrimp', 'cocktail sauce']"""
1117,"""['onion', 'corn flake', 'seasoned salt', 'sugar', 'paprika', 'egg substitute']"""
1118,"""['peanut butter', 'sugar', 'corn syrup', 'rice krispies', 'chocolate']"""
1119,"""['shortening', 'brown sugar', 'egg', 'vanilla', 'flour', 'baking powder', 'cinnamon', 'baking soda', 'salt', 'coconut', 'nut', 'oatmeal']"""
1120,"""['garlic', 'sugar', 'salt', 'vegetable juice', 'salad oil', 'lemon juice', 'worcestershire sauce', 'tomato', 'cucumber', 'green pepper', 'carrot', 'celery', 'onion']"""
1121,"""['ginger ale', 'lemon-lime soda', 'cherry', 'orange', 'green cherry']"""
1122,"""['orange', 'cranberry', 'sugar']"""
1123,"""['flour', 'mayonnaise', 'buttermilk']"""
1124,"""['oyster cracker', 'ranch dressing', 'oil', 'dill seed', 'lemon pepper', 'garlic']"""
1125,"""['salmon', 'mushroom soup', 'pea', 'potato chip']"""
1126,"""['water', 'snow pea', 'onion', 'water chestnut', 'bean sprout', 'tofu', 'soy sauce', 'mashed tofu', 'flour', 'yeast', 'chicken-style seasoning']"""
1127,"""['ricotta cheese', 'cream cheese', 'sugar', 'egg', 'cornstarch', 'lemon juice', 'vanilla', 'butter', 'sour cream']"""
1128,"""['shortening', 'brown sugar', 'sugar', 'vanilla', 'm&m', 'egg', 'flour', 'baking soda', 'salt']"""
1129,"""['chickpea', 'sour cream', 'garlic', 'salt', 'pepper', 'paprika', 'cheese', 'baguette']"""
1130,"""['macaroni', 'pepper', 'tuna', 'onion']"""
1131,"""['tang', 'sugar', 'tea', 'cinnamon', 'cloves']"""
1132,"""['beef', 'onion', 'bean', 'taco seasoning', 'tomato sauce', 'sour cream', 'cheese']"""
1133,"""['prune', 'lemon juice', 'sugar', 'salt', 'egg', 'milk', 'gelatin', 'water', 'pastry shell']"""
1134,"""['butter', 'marshmallow', 'peanut butter', 'milk', 'orange flavored instant breakfast drink', 'raisin', 'cheerios']"""
1135,"""['salmon', 'cracker', 'egg', 'onion', 'parsley', 'mustard', 'salt', 'celery', 'lemon juice']"""
1136,"""['date', 'soda', 'sugar', 'butter', 'egg', 'vanilla', 'flour', 'salt']"""
1137,"""['corn', 'salt', 'water', 'vinegar']"""
1138,"""['chicken', 'cream of chicken soup', 'cream of celery soup', 'chicken broth', 'stuffing', 'margarine']"""
1139,"""['squash', 'onion', 'cheddar cheese', 'sugar', 'egg', 'butter', 'sage', 'paprika', 'salt', 'pepper']"""
1140,"""['onion', 'mushroom', 'vegetable oil', 'butter', 'thyme', 'marjoram', 'pepper', 'potato']"""
1141,"""['spinach', 'stuffing', 'onion', 'egg', 'butter', 'parmesan', 'garlic', 'thyme', 'pepper']"""
1142,"""['bacon', 'salt', 'flour', 'milk']"""
1143,"""['garlic', 'oil', 'tomato', 'beef broth', 'parsley', 'salt', 'pepper', 'basil', 'oregano', 'white bean', 'pasta', 'cheese']"""
1144,"""['shortening', 'sugar', 'egg', 'pumpkin', 'water', 'flour', 'baking soda', 'salt', 'baking powder', 'cinnamon', 'cloves', 'nut', 'raisin']"""
1145,"""['hamburger', 'celery', 'salt', 'pepper', 'tomato', 'onion', 'green pepper', 'chili bean', 'kidney bean', 'cabbage']"""
1146,"""['corned beef', 'sauerkraut', 'cheese', 'mayonnaise']"""
1147,"""['margarine', 'chicken', 'broccoli cheese soup', 'water', 'broccoli', 'pepper']"""
1148,"""['onion', 'cream cheese', 'mayonnaise', 'salt']"""
1149,"""['flour', 'salt', 'raisin', 'milk', 'oil', 'sugar', 'baking powder', 'egg', 'vanilla']"""
1150,"""['oil', 'brown sugar', 'white sugar', 'egg', 'flour', 'salt', 'soda', 'baking powder', 'coconut', 'nut', 'oatmeal']"""
1151,"""['egg', 'syrup', 'sugar', 'margarine', 'vanilla', 'pecan', 'pie shell']"""
1152,"""['vanilla pudding', 'orange concentrate', 'water', 'whipped topping', 'orange rind']"""
1153,"""['macaroni', 'spam', 'cheddar', 'bread crumb', 'salt', 'pepper', 'onion', 'cream of chicken soup']"""
1154,"""['graham cracker', 'date', 'marshmallow', 'cream', 'vanilla', 'salt']"""
1155,"""['sweet potato', 'brown sugar', 'butter', 'water', 'salt', 'nutmeg']"""
1156,"""['sugar', 'flour', 'milk', 'baking powder', 'margarine', 'peach']"""
1157,"""['yogurt', 'cool whip', 'graham cracker', 'fruit']"""
1158,"""['beef', 'onion', 'taco seasoning', 'salsa', 'mexicorn', 'mayonnaise', 'sour cream', 'tortilla chip', 'cheese']"""
1159,"""['oyster', 'cracker', 'butter', 'cream', 'pepper', 'parsley']"""
1160,"""['butter', 'onion', 'beef', 'chicken', 'mushroom', 'wine']"""
1161,"""['sweet potato', 'butter', 'egg', 'cornstarch', 'cinnamon']"""
1162,"""['mushroom soup', 'mixed veggies', 'turkey', 'chicken', 'mayo', 'water', 'cornbread mix']"""
1163,"""['pineapple', 'cream cheese', 'sugar', 'jello', 'water', 'cool whip', 'pecan']"""
1164,"""['cooking oil', 'garlic', 'onion', 'beef', 'tomato sauce', 'beef bouillon', 'parsley', 'oregano', 'salt', 'pepper', 'mashed potato', 'parmesan', 'butter']"""
1165,"""['masa harina', 'water']"""
1166,"""['cocoa', 'water', 'salt', 'vanilla', 'sucaryl']"""
1167,"""['cornbread mix', 'egg', 'oleo', 'broccoli', 'onion', 'cottage cheese', 'cheese', 'crisco']"""
1168,"""['shortening', 'beef', 'salt', 'red pepper', 'tomato', 'catsup', 'onion', 'black pepper', 'chili powder', 'worcestershire sauce', 'flour']"""
1169,"""['marshmallow', 'corn syrup', 'butter', 'chocolate', 'vanilla', 'cereal']"""
1170,"""['graham cracker', 'vanilla pudding', 'milk', 'cool whip']"""
1171,"""['beef', 'cream cheese', 'chicken broth', 'sherry', 'chicken', 'mushroom', 'sour cream']"""
1172,"""['chicken', 'tomato', 'okra', 'onion', 'garlic', 'basil', 'oregano', 'red pepper']"""
1173,"""['hamburger', 'oatmeal', 'catsup', 'tomato sauce', 'onion', 'salt', 'pepper', 'sugar']"""
1174,"""['cherry pie filling', 'condensed milk', 'yogurt', 'whipped topping', 'pineapple', 'marshmallow']"""
1175,"""['sugar', 'flour', 'cocoa', 'salt', 'milk', 'butter', 'egg', 'cream of tartar', 'pie crust']"""
1176,"""['beef', 'pork', 'chili powder', 'pepper', 'onion', 'tomato paste', 'brown sugar', 'vinegar', 'mustard', 'worcestershire sauce']"""
1177,"""['chicken', 'cream of mushroom soup', 'cream of chicken soup', 'cream of celery soup', 'rice', 'chicken broth', 'water', 'pepper', 'seasoned salt']"""
1178,"""['flour', 'sugar', 'egg', 'oil', 'pumpkin pie spice', 'vanilla', 'carrot', 'nut']"""
1179,"""['chicken', 'italian dressing', 'bread crumb']"""
1180,"""['butter', 'sugar', 'egg', 'salt', 'baking powder', 'flour', 'milk', 'vanilla']"""
1181,"""['broccoli', 'bacon', 'raisin', 'onion', 'dressing', 'sugar', 'vinegar']"""
1182,"""['milk', 'oatmeal', 'peanut butter', 'honey']"""
1183,"""['carrot', 'butter', 'marmalade', 'nutmeg']"""
1184,"""['onion', 'cucumber', 'salt', 'alum', 'vinegar', 'sugar', 'celery seed', 'mustard seed', 'turmeric', 'ginger']"""
1185,"""['butter', 'sugar', 'egg', 'flour', 'vanilla', 'milk', 'coconut']"""
1186,"""['yogurt', 'cilantro', 'beans', 'salsa', 'olive', 'cheese', 'jalapeno']"""
1187,"""['ketchup', 'pepsi', 'corn syrup', 'liquid smoke', 'mustard', 'parsley', 'celery', 'onion', 'garlic', 'hot sauce']"""
1188,"""['cake mix', 'pecan', 'coconut', 'egg', 'water', 'oil']"""
1189,"""['oreo', 'milk', 'marshmallow', 'cream', 'creme de cacao', 'creme de menthe']"""
1190,"""['salad oil', 'sugar', 'brown sugar', 'vanilla', 'egg', 'flour', 'soda', 'salt', 'chocolate chip']"""
1191,"""['oleo', 'cocoa', 'sugar', 'nut', 'flour', 'baking powder', 'egg', 'vanilla']"""
1192,"""['coconut', 'confectioners sugar', 'margarine', 'vanilla', 'condensed milk', 'paraffin', 'chocolate']"""
1193,"""['pistachio', 'fruit', 'pineapple', 'walnut', 'cool whip']"""
1194,"""['pineapple', 'mayonnaise', 'dijon mustard', 'curry powder', 'salt', 'chicken', 'celery', 'green onion', 'almond', 'raisin']"""
1195,"""['flour', 'salt', 'shortening', 'egg yolk', 'vinegar', 'water']"""
1196,"""['egg yolk', 'salt', 'mustard', 'lemon juice', 'tabasco', 'butter']"""
1197,"""['margarine', 'brown sugar', 'syrup', 'salt', 'baking soda', 'vanilla', 'popcorn']"""
1198,"""['carrot', 'onion', 'green pepper', 'salad oil', 'vinegar', 'sugar', 'tomato soup', 'pepper']"""
1199,"""['beef', 'onion', 'garlic', 'spaghetti sauce', 'tomato', 'mushroom', 'macaroni', 'sour cream', 'provolone', 'mozzarella']"""
1200,"""['hamburg', 'dill pickle', 'oleo', 'tomato sauce', 'salt', 'pepper', 'onion']"""
1201,"""['pork', 'sugar', 'beef', 'onion', 'bell pepper', 'ketchup', 'cheese', 'worcestershire sauce', 'bacon']"""
1202,"""['parmesan cheese', 'water', 'red wine vinegar', 'worcestershire sauce', 'olive oil', 'garlic', 'mustard', 'romaine lettuce', 'crouton']"""
1203,"""['chocolate', 'salt', 'milk', 'nutmeg', 'sugar', 'water', 'coffee', 'whipped cream']"""
1204,"""['strawberry gelatin', 'pineapple', 'pecan', 'banana', 'apple', 'marshmallow']"""
1205,"""['cream cheese', 'flour', 'margarine', 'salt']"""
1206,"""['flour', 'soda', 'sugar', 'butter', 'egg', 'sour cream', 'vanilla', 'lemon', 'cocoa']"""
1207,"""['sugar', 'flour', 'butter', 'cocoa', 'vanilla', 'water', 'buttermilk', 'egg', 'soda']"""
1208,"""['egg', 'sugar', 'flour', 'soda', 'salt', 'cinnamon', 'oil', 'pumpkin']"""
1209,"""['black turtle bean', 'tomato', 'meat', 'onion', 'garlic', 'tomato juice', 'beef stock', 'chicken stock', 'parsley', 'salt', 'pepper']"""
1210,"""['egg', 'sugar', 'oil', 'water', 'flour', 'soda', 'nutmeg', 'cinnamon', 'pumpkin']"""
1211,"""['potato', 'water', 'celery', 'carrot', 'onion', 'parsley', 'chicken bouillon', 'salt', 'pepper', 'milk', 'flour', 'cheese', 'broccoli', 'bacon']"""
1212,"""['sweet potato', 'vegetable oil']"""
1213,"""['shortening', 'brown sugar', 'vanilla', 'salt', 'oats', 'nut', 'sugar', 'egg', 'flour', 'soda']"""
1214,"""['flour', 'baking powder', 'soda', 'sugar', 'shortening', 'egg', 'vanilla']"""
1215,"""['bread', 'cheese', 'butter']"""
1216,"""['sausage', 'cheese', 'bisquick', 'tabasco']"""
1217,"""['sugar', 'crisco', 'egg', 'milk', 'flour', 'baking powder', 'lemon', 'vanilla']"""
1218,"""['stew meat', 'onion', 'celery', 'potato', 'carrot', 'salt', 'sugar', 'tapioca', 'v-8 juice']"""
1219,"""['egg', 'pineapple', 'butter', 'sugar', 'cinnamon', 'bread']"""
1220,"""['peanut butter', 'margarine', 'vanilla', 'sugar', 'chocolate', 'paraffin']"""
1221,"""['oreo', 'pudding', 'cherry pie filling', 'cool whip']"""
1222,"""['chicken', 'beef', 'bacon', 'mushroom soup', 'sour cream']"""
1223,"""['butter', 'sugar', 'egg', 'baking soda', 'buttermilk', 'flour', 'chocolate', 'white chocolate', 'chocolate syrup', 'vanilla', 'shortening']"""
1224,"""['rice', 'mayo', 'celery', 'onion', 'mustard', 'salt', 'egg', 'radish', 'cucumber']"""
1225,"""['hamburger', 'green chili', 'cream of chicken soup', 'cream of mushroom soup', 'enchilada sauce', 'taco flavored doritos', 'mozzarella cheese', 'cheddar cheese']"""
1226,"""['beef', 'onion', 'bell pepper', 'tomato', 'evaporated milk', 'cheese', 'tortilla', 'jalapeno']"""
1227,"""['pie shell', 'almond', 'condensed milk', 'salt', 'lemon juice', 'almond extract', 'vanilla', 'whipping cream', 'cherry pie filling']"""
1228,"""['chicken', 'bread', 'spinach', 'egg yolk', 'salt', 'vegetable oil']"""
1229,"""['cream of chicken soup', 'diced chile', 'onion', 'water', 'tomato', 'corn chip', 'chicken', 'cheddar cheese']"""
1230,"""['sugar', 'flour', 'cocoa', 'egg', 'milk', 'vanilla', 'butter']"""
1231,"""['beef', 'onion', 'taco seasoning', 'water', 'lettuce', 'corn chip', 'cheddar', 'tomato', 'taco sauce']"""
1232,"""['confectioners sugar', 'cocoa', 'salt', 'water', 'butter', 'vanilla']"""
1233,"""['potato', 'oil', 'onion', 'garlic powder', 'salt', 'pepper', 'milk', 'parsley']"""
1234,"""['cranberry', 'orange', 'lemon', 'sugar', 'cinnamon', 'cloves']"""
1235,"""['rice', 'onion soup mix', 'cream of mushroom soup', 'water', 'chicken', 'salt', 'pepper']"""
1236,"""['pie shell', 'sugar', 'flour', 'cornstarch', 'salt', 'water', 'egg yolk', 'margarine', 'lemon peel', 'lemon juice', 'egg white', 'cream of tartar']"""
1237,"""['bisquick', 'water', 'beans', 'beef', 'avocado', 'salsa', 'cheddar']"""
1238,"""['french bread', 'mayo', 'ketchup', 'mustard', 'bologna', 'summer sausage', 'ham', 'mozzarella', 'velveeta', 'cheddar']"""
1239,"""['beef', 'oil', 'tomato', 'pepper', 'soy sauce', 'garlic salt', 'sugar', 'ginger', 'water', 'beef broth', 'cornstarch']"""
1240,"""['corn', 'flour', 'oleo', 'half and half']"""
1241,"""['broccoli', 'carrot', 'cauliflower', 'mushroom soup', 'cheese', 'sour cream', 'pepper', 'onion']"""
1242,"""['onion', 'mushroom', 'butter', 'tomato sauce', 'parmesan cheese', 'parsley', 'spaghetti sauce mix', 'flour', 'onion salt', 'garlic salt', 'duck', 'mozzarella cheese', 'cheddar cheese', 'pasta']"""
1243,"""['cream cheese', 'cheddar cheese', 'celery', 'onion', 'worcestershire sauce', 'salad dressing']"""
1244,"""['cake mix', 'pistachio pudding', 'orange juice', 'water', 'oil', 'egg', 'food dye', 'chocolate syrup']"""
1245,"""['sugar', 'butter', 'milk', 'cocoa', 'peanut butter', 'oatmeal', 'vanilla', 'nut']"""
1246,"""['brown sugar', 'white sugar', 'shortening', 'egg', 'sour cream', 'flour', 'salt', 'nutmeg', 'baking soda', 'baking powder']"""
1247,"""['chicken', 'vegetable', 'chicken broth', 'milk', 'onion', 'egg', 'celery', 'mayonnaise', 'flour']"""
1248,"""['sugar', 'evaporated milk', 'butter', 'salt', 'peanut', 'vanilla', 'peanut butter']"""
1249,"""['rice', 'broccoli', 'butter', 'onion', 'milk', 'chicken broth', 'cheese']"""
1250,"""['apricot jello', 'pineapple', 'cool whip', 'buttermilk']"""
1251,"""['chocolate', 'butter', 'marshmallow', 'nut', 'vanilla']"""
1252,"""['onion', 'shortening', 'egg', 'milk', 'bisquick', 'cheese', 'poppy seed', 'butter']"""
1253,"""['pork', 'tomato', 'vinegar', 'soy sauce', 'worcestershire sauce', 'brown sugar', 'onion']"""
1254,"""['pork', 'salt', 'pepper', 'thyme', 'celery', 'garlic', 'flour']"""
1255,"""['beef', 'onion', 'carrot', 'beef broth', 'salt', 'pepper', 'mushroom', 'pea', 'parsley']"""
1256,"""['flour', 'sugar', 'beer']"""
1257,"""['flour', 'salt', 'baking powder', 'shortening', 'milk', 'sausage', 'mustard']"""
1258,"""['sugar', 'shortening', 'egg', 'flour', 'banana', 'sour milk', 'soda', 'baking powder']"""
1259,"""['flour', 'cocoa powder', 'baking soda', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'vanilla', 'water', 'milk']"""
1260,"""['bread', 'cheese', 'sausage', 'egg', 'half and half', 'salt', 'spice islands beau monde', 'mustard', 'worcestershire sauce', 'paprika']"""
1261,"""['margarine', 'mustard', 'pepper', 'honey', 'salt', 'curry powder']"""
1262,"""['ketchup', 'olive', 'egg', 'worcestershire sauce', 'mayonnaise', 'onion']"""
1263,"""['beef', 'parmesan', 'garlic', 'basil', 'bread crumb', 'egg', 'olive oil', 'spaghetti sauce', 'mozzarella']"""
1264,"""['eggplant', 'cracker', 'egg', 'pepper', 'cheese', 'milk', 'salt', 'margarine']"""
1265,"""['chicken', 'salt', 'pepper', 'flour', 'milk', 'water']"""
1266,"""['potato', 'celery', 'onion', 'chicken bouillon', 'milk', 'pepper', 'water', 'carrot', 'parsley', 'salt', 'flour', 'cheese']"""
1267,"""['onion', 'garlic', 'celery', 'carrot', 'potato', 'chicken broth', 'corn', 'butter', 'flour', 'milk', 'pepper', 'paprika', 'cheddar cheese']"""
1268,"""['sugar', 'flour', 'pineapple', 'egg', 'baking soda', 'walnut']"""
1269,"""['shortening', 'sugar', 'egg', 'banana', 'lemon juice', 'flour', 'baking powder', 'salt', 'nut']"""
1270,"""['vegetable', 'beef', 'onion', 'beef stew seasoning', 'flour', 'water', 'wine', 'potato']"""
1271,"""['cheese', 'chili', 'tomato']"""
1272,"""['fish', 'lemon juice', 'paprika', 'butter', 'flour', 'salt', 'pepper', 'milk', 'bread crumb', 'parsley']"""
1273,"""['beef', 'vegetable', 'vegetable soup', 'chili powder', 'cabbage', 'onion', 'tomato', 'tomato juice', 'potato']"""
1274,"""['pineapple', 'jello', 'cool whip', 'cottage cheese', 'nut']"""
1275,"""['squash', 'sugar', 'water', 'butter']"""
1276,"""['potato', 'carrot', 'onion', 'celery', 'salt', 'pepper', 'chicken broth', 'butter', 'flour', 'milk', 'cheddar cheese', 'cream corn']"""
1277,"""['macaroni', 'cheddar cheese', 'egg', 'sour cream', 'butter', 'salt', 'milk']"""
1278,"""['bacon', 'potato', 'onion', 'cream corn', 'whole kernel corn', 'milk', 'salt', 'pepper']"""
1279,"""['confectioners sugar', 'cocoa', 'salt', 'milk', 'vanilla', 'butter', 'nut']"""
1280,"""['pineapple', 'cherry', 'lemon', 'orange', 'raisin', 'currant', 'soda', 'cinnamon', 'allspice', 'mace', 'nutmeg', 'brown sugar', 'butter', 'pecan', 'flour', 'syrup', 'grape juice', 'strawberry preserve']"""
1281,"""['mayonnaise', 'parmesan cheese', 'worcestershire sauce', 'tabasco sauce', 'horseradish', 'rye bread', 'onion']"""
1282,"""['oil', 'rice', 'onion', 'tomato', 'garlic powder', 'chicken bouillon', 'water']"""
1283,"""['flour', 'baking powder', 'salt', 'sugar', 'oil', 'egg', 'vanilla', 'chocolate']"""
1284,"""['egg', 'soda', 'salt', 'carrot', 'sugar', 'cinnamon', 'flour', 'oil', 'nut']"""
1285,"""['cornstarch', 'sugar', 'pineapple', 'water', 'lemon juice']"""
1286,"""['chocolate', 'butter', 'sour cream', 'vanilla', 'salt', 'powdered sugar']"""
1287,"""['onion', 'green pepper', 'corn', 'cream corn', 'corn muffin mix', 'egg', 'sour cream', 'cheese']"""
1288,"""['cake mix', 'sour cream', 'water', 'oil', 'sugar', 'egg']"""
1289,"""['flour', 'sugar', 'milk', 'baking powder', 'salt', 'peach', 'butter']"""
1290,"""['walnut', 'almond', 'cinnamon', 'cloves', 'sugar', 'butter', 'filo']"""
1291,"""['garlic', 'tomato', 'onion', 'pepper', 'cucumber', 'egg', 'vinegar', 'salt', 'cayenne', 'tomato juice', 'oil', 'butter', 'bread']"""
1292,"""['corn', 'egg', 'flour', 'sugar', 'half and half', 'butter', 'salt', 'pepper', 'paprika']"""
1293,"""['roast beef', 'onion soup mix', 'cream of mushroom soup']"""
1294,"""['bacon', 'onion', 'garlic', 'butter bean', 'lima bean', 'kidney bean', 'pork and beans', 'brown sugar', 'mustard', 'vinegar', 'pepper']"""
1295,"""['cream cheese', 'margarine', 'sugar', 'vanilla', 'chocolate']"""
1296,"""['spinach', 'chicken broth', 'margarine', 'onion', 'flour', 'cream', 'pepper', 'nutmeg']"""
1297,"""['olive oil', 'veal', 'flour', 'mushroom', 'bell pepper', 'oregano', 'allspice', 'red pepper', 'wine', 'garlic', 'chicken broth', 'rice']"""
1298,"""['broccoli', 'chicken', 'cheddar cheese', 'cream of chicken soup', 'milk']"""
1299,"""['water', 'cereal', 'sugar', 'shortening', 'buttermilk', 'egg', 'flour', 'soda', 'salt', 'bran']"""
