id,ingredients_normalized
1077,"""['butter', 'bacon', 'onion', 'celery', 'green bell pepper', 'garlic', 'potato', 'salt', 'pepper', 'bay leaf', 'water', 'tomato', 'catsup', 'clam', 'thyme', 'cayenne', 'parsley']"""
1078,"""['lemon', 'orange', 'grapefruit', 'cloves', 'allspice', 'cinnamon']"""
1079,"""['potato', 'powdered sugar', 'peanut butter']"""
1080,"""['oleo', 'vanilla', 'nut', 'powdered sugar', 'flour', 'salt']"""
1081,"""['flour', 'cream of tartar', 'salt', 'water', 'vegetable oil', 'vanilla', 'food coloring']"""
1082,"""['flour', 'soda', 'baking powder', 'salt', 'brown sugar', 'butter', 'egg', 'vanilla', 'chocolate', 'nut']"""
1083,"""['tomato', 'margarine', 'butter', 'bread crumb', 'rosemary', 'basil', 'salt', 'pepper']"""
1084,"""['cake mix', 'pistachio pudding', 'sour cream', 'egg', 'water', 'oil']"""
1085,"""['karo', 'sugar', 'egg', 'butter', 'pecan']"""
1086,"""['blueberry pie filling', 'pineapple', 'cake mix', 'margarine', 'coconut', 'pecan']"""
1087,"""['butter', 'sugar', 'egg', 'baking soda', 'flour', 'date', 'orange', 'coconut', 'nut', 'orange peel', 'buttermilk']"""
1088,"""['date', 'cherry', 'pineapple', 'walnut', 'pecan', 'rum', 'flour', 'butter', 'brown sugar', 'egg', 'soda', 'cinnamon', 'vanilla']"""
1089,"""['rice', 'beef', 'onion', 'water chestnut', 'almond', 'sausage', 'mushroom', 'soy sauce']"""
1090,"""['marshmallow', 'chocolate', 'peanut butter', 'butter']"""
1091,"""['onion', 'margarine', 'butter', 'celery soup', 'milk', 'cheese', 'macaroni', 'bread']"""
1092,"""['oil', 'egg', 'flour', 'salt', 'apple', 'sugar', 'vanilla', 'soda', 'pecan']"""
1093,"""['onion', 'green pepper', 'beef', 'noodle', 'tomato soup', 'water', 'mushroom', 'pizza sauce', 'mozzarella', 'pepperoni']"""
1094,"""['bisquick', 'egg', 'onion', 'zucchini', 'salt', 'pepper', 'seasoned salt', 'oil', 'parmesan', 'oregano']"""
1095,"""['butter', 'peanut butter', 'chocolate', 'rice', 'sugar']"""
1096,"""['egg', 'milk', 'flour', 'sugar', 'salt', 'soda', 'baking powder']"""
1097,"""['coffee', 'milk', 'sugar']"""
1098,"""['gelatin', 'sugar', 'salt', 'vanilla', 'corn syrup', 'confectioners sugar']"""
1099,"""['cucumber', 'onion', 'garlic', 'bell pepper', 'salt', 'vinegar', 'sugar', 'turmeric']"""
1100,"""['butter', 'flour', 'nut', 'cream cheese', 'powdered sugar', 'cool whip', 'pudding', 'milk']"""
1101,"""['flour', 'sugar', 'cocoa', 'oleo', 'shortening', 'buttermilk', 'soda', 'egg', 'salt', 'water']"""
1102,"""['whitefish', 'salt', 'egg', 'flour', 'cornmeal', 'bread crumb', 'lard']"""
1103,"""['jicama', 'cucumber', 'orange', 'lemon']"""
1104,"""['ranch dressing mix', 'dill', 'salad oil', 'oyster cracker', 'lemon pepper', 'garlic']"""
1105,"""['mushroom', 'onion', 'garlic', 'butter', 'bread crumb', 'cheddar']"""
1106,"""['bread', 'margarine', 'cheese', 'egg', 'half and half', 'sausage', 'salt', 'mustard']"""
1107,"""['onion', 'garlic', 'sugar', 'vinegar', 'olive oil', 'catsup', 'salt', 'mustard', 'paprika', 'oregano']"""
1108,"""['cream cheese', 'pineapple', 'strawberry', 'sugar', 'banana', 'nut', 'cool whip']"""
1109,"""['potato', 'milk', 'butter', 'flour', 'salt', 'pepper', 'onion', 'parsley']"""
1110,"""['crescent roll', 'cream cheese', 'butter', 'brown sugar', 'honey', 'orange peel', 'almond extract', 'almond']"""
1111,"""['lasagna noodle', 'spaghetti sauce', 'ricotta', 'mozzarella', 'parmesan', 'egg', 'parsley', 'onion powder', 'garlic powder', 'salt', 'pepper']"""
1112,"""['sugar', 'flour', 'cocoa', 'egg', 'vanilla', 'butter', 'pie shell', 'pecan']"""
1113,"""['chicken', 'butter', 'salsa']"""
1114,"""['water', 'potato', 'celery', 'salt', 'butter', 'milk', 'cheddar', 'cauliflower', 'carrot', 'onion', 'pepper', 'flour', 'ham']"""
1115,"""['cheese', 'butter', 'flour', 'salt', 'pecan']"""
1116,"""['cream cheese', 'mayonnaise', 'worcestershire sauce', 'lemon juice', 'garlic', 'parsley', 'shrimp', 'cocktail sauce']"""
1117,"""['onion', 'corn flake', 'seasoned salt', 'sugar', 'paprika', 'egg substitute']"""
1118,"""['peanut butter', 'sugar', 'corn syrup', 'rice krispie', 'chocolate']"""
1119,"""['shortening', 'brown sugar', 'egg', 'vanilla', 'flour', 'baking powder', 'cinnamon', 'baking soda', 'salt', 'coconut', 'nut', 'oatmeal']"""
1120,"""['garlic', 'sugar', 'salt', 'vegetable juice', 'salad oil', 'lemon juice', 'worcestershire sauce', 'tomato', 'cucumber', 'green pepper', 'carrot', 'celery', 'onion']"""
1121,"""['ginger ale', 'lemon-lime soda', 'cherry', 'orange']"""
1122,"""['orange', 'cranberry', 'sugar']"""
1123,"""['flour', 'mayonnaise', 'buttermilk']"""
1124,"""['oyster cracker', 'ranch dressing', 'oil', 'dill seed', 'lemon pepper', 'garlic']"""
1125,"""['salmon', 'mushroom soup', 'milk', 'pea', 'potato chip']"""
1126,"""['water', 'snow pea', 'onion', 'water chestnut', 'bean sprout', 'tofu', 'soy sauce', 'mashed tofu', 'flour', 'yeast', 'chicken-style seasoning']"""
1127,"""['ricotta', 'cream cheese', 'sugar', 'egg', 'cornstarch', 'lemon juice', 'vanilla', 'butter', 'sour cream']"""
1128,"""['shortening', 'brown sugar', 'sugar', 'vanilla', 'chocolate', 'egg', 'flour', 'baking soda', 'salt']"""
1129,"""['chickpea', 'sour cream', 'garlic', 'salt', 'pepper', 'paprika', 'cheese', 'baguette']"""
1130,"""['macaroni', 'pepper', 'tuna', 'onion']"""
1131,"""['tang', 'sugar', 'tea', 'cinnamon', 'cloves']"""
1132,"""['beef', 'onion', 'beans', 'taco seasoning', 'tomato sauce', 'sour cream', 'cheese']"""
1133,"""['prune', 'lemon juice', 'sugar', 'salt', 'egg', 'milk', 'gelatin', 'water', 'pastry shell']"""
1134,"""['butter', 'marshmallow', 'peanut butter', 'milk', 'orange drink', 'raisin', 'cheerio']"""
1135,"""['salmon', 'cracker', 'egg', 'onion', 'parsley', 'mustard', 'salt', 'celery', 'lemon juice']"""
1136,"""['date', 'soda', 'sugar', 'butter', 'egg', 'vanilla', 'flour', 'salt']"""
1137,"""['corn', 'salt', 'water', 'vinegar']"""
1138,"""['chicken', 'cream of chicken soup', 'cream of celery soup', 'chicken broth', 'stuffing', 'margarine']"""
1139,"""['summer squash', 'onion', 'cheddar cheese', 'sugar', 'egg', 'butter', 'sage', 'paprika', 'salt', 'pepper']"""
1140,"""['onion soup mix', 'vegetable oil', 'butter', 'thyme', 'marjoram', 'pepper', 'potato']"""
1141,"""['spinach', 'stuffing', 'onion', 'egg', 'butter', 'parmesan', 'garlic', 'thyme', 'pepper']"""
1142,"""['bacon', 'salt', 'flour', 'milk']"""
1143,"""['garlic', 'oil', 'tomato', 'beef broth', 'parsley', 'salt', 'pepper', 'basil', 'oregano', 'white bean', 'pasta', 'cheese']"""
1144,"""['shortening', 'sugar', 'egg', 'pumpkin', 'water', 'flour', 'baking soda', 'salt', 'baking powder', 'cinnamon', 'cloves', 'nut', 'raisin']"""
1145,"""['hamburger', 'celery', 'salt', 'pepper', 'tomato', 'onion', 'green pepper', 'chili bean', 'kidney bean', 'cabbage']"""
1146,"""['corned beef', 'sauerkraut', 'cheese', 'mayonnaise']"""
1147,"""['margarine', 'chicken', 'broccoli cheese soup', 'water', 'milk', 'broccoli', 'pepper']"""
1148,"""['onion', 'cream cheese', 'mayonnaise', 'salt']"""
1149,"""['flour', 'salt', 'raisin', 'milk', 'oil', 'sugar', 'baking powder', 'egg', 'vanilla']"""
1150,"""['oil', 'brown sugar', 'white sugar', 'egg', 'flour', 'salt', 'soda', 'baking powder', 'coconut', 'nut', 'oatmeal']"""
1151,"""['egg', 'syrup', 'sugar', 'margarine', 'vanilla', 'pecan', 'pie shell']"""
1152,"""['vanilla pudding', 'orange concentrate', 'water', 'whipped topping', 'orange rind']"""
1153,"""['macaroni', 'spam', 'cheddar', 'bread crumb', 'salt', 'pepper', 'onion juice', 'cream of chicken soup']"""
1154,"""['graham cracker', 'date', 'marshmallow', 'cream', 'vanilla', 'salt']"""
1155,"""['sweet potato', 'brown sugar', 'butter', 'water', 'salt', 'nutmeg']"""
1156,"""['sugar', 'flour', 'milk', 'baking powder', 'margarine', 'peach']"""
1157,"""['yogurt', 'cool whip', 'graham cracker', 'fruit']"""
1158,"""['beef', 'onion', 'taco seasoning', 'salsa', 'mexicorn', 'mayonnaise', 'sour cream', 'tortilla chip', 'cheese']"""
1159,"""['oyster', 'cracker', 'butter', 'cream', 'salt', 'pepper', 'parsley']"""
1160,"""['butter', 'onion', 'beef', 'chicken', 'bouillon', 'garlic', 'pepper', 'mushroom', 'wine']"""
1161,"""['sweet potato', 'butter', 'egg', 'cornstarch', 'cinnamon']"""
1162,"""['mushroom soup', 'mixed veggies', 'turkey', 'chicken', 'mayo', 'buttermilk cornbread mix']"""
1163,"""['pineapple', 'cream cheese', 'sugar', 'jello', 'water', 'cool whip', 'pecan']"""
1164,"""['cooking oil', 'garlic', 'onion', 'beef', 'tomato sauce', 'beef bouillon', 'parsley', 'oregano', 'salt', 'pepper', 'mashed potato', 'parmesan', 'butter']"""
1165,"""['masa harina', 'water']"""
1166,"""['cocoa', 'water', 'salt', 'vanilla', 'sucaryl']"""
1167,"""['cornbread mix', 'egg', 'oleo', 'broccoli', 'onion', 'cottage cheese', 'cheese', 'crisco']"""
1168,"""['shortening', 'beef', 'salt', 'red pepper', 'tomato', 'catsup', 'onion', 'pepper', 'chili powder', 'worcestershire sauce', 'flour']"""
1169,"""['marshmallow', 'corn syrup', 'butter', 'chocolate', 'vanilla', 'cereal']"""
1170,"""['graham cracker', 'pudding mix', 'milk', 'cool whip']"""
1171,"""['beef', 'cream cheese', 'beef broth', 'sherry', 'chicken', 'mushroom', 'sour cream']"""
1172,"""['chicken', 'tomato', 'okra', 'onion', 'garlic', 'basil', 'oregano', 'red pepper']"""
1173,"""['hamburger', 'oatmeal', 'catsup', 'tomato sauce', 'onion', 'salt', 'pepper', 'sugar']"""
1174,"""['cherry pie filling', 'condensed milk', 'whipped topping', 'pineapple', 'marshmallow']"""
1175,"""['sugar', 'flour', 'cocoa', 'salt', 'milk', 'butter', 'egg', 'cream of tartar', 'pie crust']"""
1176,"""['beef', 'pork', 'chili powder', 'pepper', 'onion', 'tomato paste', 'brown sugar', 'vinegar', 'mustard', 'worcestershire sauce', 'salt']"""
1177,"""['chicken', 'mushroom soup', 'chicken soup', 'celery soup', 'rice', 'chicken broth', 'water', 'pepper', 'seasoned salt']"""
1178,"""['flour', 'sugar', 'egg', 'oil', 'pumpkin pie spice', 'vanilla', 'carrot', 'nut']"""
1179,"""['chicken', 'italian dressing', 'bread crumb']"""
1180,"""['butter', 'sugar', 'egg', 'salt', 'baking powder', 'flour', 'milk', 'vanilla']"""
1181,"""['broccoli', 'bacon', 'raisin', 'onion', 'dressing', 'sugar', 'vinegar']"""
1182,"""['milk', 'oatmeal', 'peanut butter', 'honey']"""
1183,"""['carrot', 'butter', 'marmalade', 'nutmeg']"""
1184,"""['onion', 'cucumber', 'salt', 'alum', 'vinegar', 'sugar', 'celery seed', 'mustard seed', 'turmeric', 'ginger']"""
1185,"""['butter', 'sugar', 'egg', 'flour', 'vanilla', 'evaporated milk', 'coconut']"""
1186,"""['yogurt', 'cilantro', 'beans', 'salsa', 'olive', 'cheese', 'jalapeno']"""
1187,"""['ketchup', 'pepsi', 'corn syrup', 'liquid smoke', 'parsley', 'celery', 'onion', 'garlic', 'mustard', 'hot sauce']"""
1188,"""['butter', 'pecan', 'coconut', 'egg', 'water', 'oil']"""
1189,"""['oreo', 'milk', 'marshmallow', 'cream', 'creme de cacao', 'creme de menthe']"""
1190,"""['salad oil', 'sugar', 'vanilla', 'flour', 'soda', 'salt', 'chocolate']"""
1191,"""['oleo', 'cocoa', 'sugar', 'nut', 'flour', 'baking powder', 'egg', 'vanilla']"""
1192,"""['coconut', 'confectioners sugar', 'margarine', 'vanilla', 'sweetened condensed milk', 'paraffin', 'chocolate']"""
1193,"""['pistachio', 'fruit', 'pineapple', 'walnut', 'cool whip']"""
1194,"""['pineapple', 'mayonnaise', 'dijon mustard', 'curry powder', 'salt', 'chicken', 'celery', 'green onion', 'almond', 'raisin']"""
1195,"""['flour', 'salt', 'shortening', 'egg', 'vinegar', 'water']"""
1196,"""['egg yolk', 'salt', 'mustard', 'lemon juice', 'tabasco', 'butter']"""
1197,"""['margarine', 'brown sugar', 'syrup', 'salt', 'baking soda', 'vanilla', 'popcorn']"""
1198,"""['carrot', 'onion', 'green pepper', 'salad oil', 'vinegar', 'sugar', 'tomato soup', 'salt', 'pepper']"""
1199,"""['beef', 'onion', 'garlic', 'spaghetti sauce', 'tomato', 'mushroom', 'macaroni', 'sour cream', 'provolone', 'mozzarella']"""
1200,"""['hamburg', 'dill pickle', 'oleo', 'tomato sauce', 'salt', 'pepper', 'onion']"""
1201,"""['pork', 'brown sugar', 'beef', 'onion', 'bell pepper', 'ketchup', 'cheese', 'worcestershire sauce', 'bacon']"""
1202,"""['parmesan', 'water', 'vinegar', 'worcestershire sauce', 'olive oil', 'garlic', 'mustard', 'lettuce', 'crouton']"""
1203,"""['chocolate', 'salt', 'milk', 'nutmeg', 'sugar', 'water', 'coffee', 'whipped cream']"""
1204,"""['strawberry gelatin', 'pineapple', 'pecan', 'banana', 'apple', 'marshmallow']"""
1205,"""['cream cheese', 'flour', 'margarine', 'salt']"""
1206,"""['flour', 'soda', 'sugar', 'butter', 'egg', 'sour cream', 'vanilla', 'lemon', 'cocoa']"""
1207,"""['sugar', 'flour', 'butter', 'cocoa', 'vanilla', 'water', 'buttermilk', 'egg', 'soda']"""
1208,"""['egg', 'sugar', 'flour', 'soda', 'salt', 'cinnamon', 'oil', 'pumpkin']"""
1209,"""['black turtle bean', 'tomato', 'meat', 'onion', 'garlic', 'tomato juice', 'beef stock', 'chicken stock', 'parsley']"""
1210,"""['egg', 'sugar', 'oil', 'water', 'flour', 'soda', 'nutmeg', 'cinnamon', 'pumpkin']"""
1211,"""['potato', 'water', 'celery', 'carrot', 'onion', 'parsley', 'chicken bouillon', 'salt', 'pepper', 'milk', 'flour', 'cheese', 'broccoli', 'bacon']"""
1212,"""['sweet potato', 'vegetable oil']"""
1213,"""['shortening', 'brown sugar', 'vanilla', 'salt', 'oat', 'nut', 'sugar', 'egg', 'flour', 'soda']"""
1214,"""['flour', 'baking powder', 'soda', 'sugar', 'shortening', 'egg', 'vanilla']"""
1215,"""['bread', 'cheese', 'butter']"""
1216,"""['sausage', 'cheese', 'bisquick', 'tabasco']"""
1217,"""['sugar', 'crisco', 'egg', 'milk', 'flour', 'baking powder', 'lemon extract', 'vanilla extract']"""
1218,"""['stew meat', 'onion', 'celery', 'potato', 'carrot', 'salt', 'sugar', 'tapioca', 'v-8 juice']"""
1219,"""['egg', 'pineapple', 'butter', 'sugar', 'cinnamon', 'bread']"""
1220,"""['peanut butter', 'margarine', 'vanilla', 'sugar', 'chocolate', 'paraffin']"""
1221,"""['oreo', 'pudding mix', 'cherry pie filling', 'cool whip']"""
1222,"""['chicken', 'beef', 'bacon', 'mushroom soup', 'sour cream']"""
1223,"""['butter', 'sugar', 'egg', 'baking soda', 'buttermilk', 'flour', 'chocolate', 'white chocolate', 'chocolate syrup', 'vanilla', 'shortening']"""
1224,"""['rice', 'mayo', 'celery', 'onion', 'mustard', 'salt', 'egg', 'radish', 'cucumber']"""
1225,"""['hamburger meat', 'green chili', 'cream of chicken soup', 'cream of mushroom soup', 'enchilada sauce', 'taco flavored doritos', 'mozzarella cheese', 'cheddar cheese']"""
1226,"""['beef', 'onion', 'bell pepper', 'tomato', 'evaporated milk', 'cheese', 'tortilla', 'jalapeno']"""
1227,"""['pie shell', 'almond', 'sweetened condensed milk', 'salt', 'lemon juice', 'almond extract', 'vanilla', 'whipping cream', 'cherry pie filling']"""
1228,"""['chicken', 'bread', 'spinach', 'egg yolk', 'salt', 'vegetable oil']"""
1229,"""['cream of chicken soup', 'chile', 'onion', 'water', 'tomato', 'corn chip', 'chicken', 'cheddar cheese']"""
1230,"""['sugar', 'flour', 'cocoa', 'egg', 'milk', 'vanilla', 'butter']"""
1231,"""['beef', 'onion', 'taco seasoning', 'water', 'lettuce', 'corn chip', 'cheese', 'tomato', 'taco sauce']"""
1232,"""['confectioners sugar', 'cocoa', 'salt', 'water', 'butter', 'margarine', 'vanilla']"""
1233,"""['potato', 'onion', 'garlic powder', 'salt', 'pepper', 'milk', 'parsley']"""
1234,"""['cranberry', 'orange', 'lemon', 'sugar', 'cinnamon', 'cloves']"""
1235,"""['rice', 'onion soup mix', 'mushroom soup', 'water', 'chicken', 'salt', 'pepper']"""
1236,"""['pie shell', 'sugar', 'flour', 'cornstarch', 'salt', 'water', 'egg yolk', 'margarine', 'lemon peel', 'lemon juice', 'egg white', 'cream of tartar']"""
1237,"""['bisquick', 'water', 'beans', 'beef', 'avocado', 'salsa', 'cheddar']"""
1238,"""['french bread', 'mayo', 'ketchup', 'mustard', 'bologna', 'summer sausage', 'ham', 'mozzarella', 'velveeta', 'cheddar']"""
1239,"""['beef', 'oil', 'tomato', 'pepper', 'soy sauce', 'garlic', 'ginger', 'beef broth', 'cornstarch']"""
1240,"""['corn', 'flour', 'oleo', 'half and half']"""
1241,"""['broccoli', 'carrot', 'cauliflower', 'mushroom soup', 'cheese', 'sour cream', 'pepper', 'onion']"""
1242,"""['onion', 'mushroom', 'butter', 'tomato sauce', 'parmesan cheese', 'parsley', 'spaghetti sauce mix', 'flour', 'onion salt', 'garlic salt', 'duck', 'mozzarella cheese', 'cheddar cheese', 'pasta']"""
1243,"""['cream cheese', 'cheddar cheese', 'celery', 'onion', 'worcestershire sauce', 'miracle whip']"""
1244,"""['cake mix', 'pistachio pudding', 'orange juice', 'water', 'oil', 'egg', 'food dye', 'chocolate syrup']"""
1245,"""['sugar', 'butter', 'milk', 'cocoa', 'peanut butter', 'oatmeal', 'vanilla', 'nut']"""
1246,"""['brown sugar', 'white sugar', 'shortening', 'egg', 'sour cream', 'flour', 'salt', 'nutmeg', 'baking soda', 'baking powder']"""
1247,"""['chicken', 'vegetable', 'chicken broth', 'milk', 'onion', 'egg', 'celery', 'mayonnaise', 'flour']"""
1248,"""['sugar', 'evaporated milk', 'butter', 'salt', 'peanut', 'vanilla', 'peanut butter']"""
1249,"""['rice', 'broccoli', 'butter', 'onion', 'milk', 'cream of chicken soup', 'cheese food']"""
1250,"""['apricot jello', 'pineapple', 'cool whip', 'buttermilk']"""
1251,"""['chocolate', 'butter', 'marshmallow', 'nut', 'vanilla']"""
1252,"""['onion', 'shortening', 'egg', 'milk', 'bisquick', 'cheese', 'poppy seed', 'butter']"""
1253,"""['pork', 'tomato', 'vinegar', 'soy sauce', 'worcestershire sauce', 'brown sugar', 'onion']"""
1254,"""['pork', 'salt', 'pepper', 'thyme', 'celery', 'garlic', 'flour']"""
1255,"""['beef', 'onion', 'carrot', 'beef broth', 'water', 'garlic salt', 'pepper', 'mushroom', 'burgundy', 'pea', 'parsley']"""
1256,"""['flour', 'sugar', 'beer']"""
1257,"""['flour', 'salt', 'baking powder', 'shortening', 'milk', 'sausage', 'mustard']"""
1258,"""['sugar', 'shortening', 'egg', 'flour', 'banana', 'milk', 'soda', 'baking powder']"""
1259,"""['flour', 'cocoa powder', 'baking soda', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'vanilla', 'water', 'milk']"""
1260,"""['bread', 'cheese', 'sausage', 'egg', 'half and half', 'salt', 'spice islands beau monde', 'mustard', 'worcestershire sauce', 'paprika']"""
1261,"""['margarine', 'mustard', 'pepper', 'honey', 'salt', 'curry powder']"""
1262,"""['ketchup', 'olive', 'egg', 'worcestershire sauce', 'mayonnaise', 'onion']"""
1263,"""['beef', 'parmesan', 'garlic', 'basil', 'bread crumb', 'egg', 'olive oil', 'spaghetti sauce', 'mozzarella']"""
1264,"""['eggplant', 'cracker', 'egg', 'pepper', 'cheese', 'milk', 'salt', 'margarine']"""
1265,"""['chicken', 'salt', 'pepper', 'flour', 'milk', 'water']"""
1266,"""['potato', 'celery', 'onion', 'chicken bouillon', 'milk', 'pepper', 'water', 'carrot', 'parsley', 'salt', 'flour', 'cheese']"""
1267,"""['onion', 'garlic', 'celery', 'carrot', 'potato', 'chicken broth', 'corn', 'butter', 'flour', 'milk', 'pepper', 'paprika', 'cheddar']"""
1268,"""['sugar', 'flour', 'pineapple', 'egg', 'baking soda', 'walnut']"""
1269,"""['shortening', 'sugar', 'egg', 'banana', 'lemon juice', 'flour', 'baking powder', 'salt', 'nut']"""
1270,"""['mixed vegetables', 'beef', 'onion', 'beef stew season mix', 'flour', 'water', 'wine', 'potato']"""
1271,"""['cheese', 'chili', 'tomato']"""
1272,"""['fish', 'lemon juice', 'paprika', 'butter', 'flour', 'salt', 'pepper', 'milk', 'bread crumb', 'parsley']"""
1273,"""['beef', 'vegetable', 'soup mix', 'chili powder', 'cabbage', 'onion', 'tomato', 'tomato juice', 'potato']"""
1274,"""['pineapple', 'jello', 'cool whip', 'cottage cheese', 'nut']"""
1275,"""['squash', 'sugar', 'water', 'butter']"""
1276,"""['potato', 'carrot', 'onion', 'celery', 'salt', 'pepper', 'chicken broth', 'butter', 'flour', 'milk', 'cheddar', 'cream corn']"""
1277,"""['macaroni', 'cheddar', 'egg', 'sour cream', 'butter', 'salt', 'milk']"""
1278,"""['bacon', 'potato', 'onion', 'corn', 'milk', 'salt', 'pepper']"""
1279,"""['confectioners sugar', 'cocoa', 'salt', 'milk', 'vanilla', 'butter', 'nut']"""
1280,"""['pineapple', 'cherry', 'lemon', 'orange', 'raisin', 'currant', 'soda', 'cinnamon', 'allspice', 'mace', 'nutmeg', 'brown sugar', 'butter', 'pecan', 'flour', 'syrup', 'grape juice', 'strawberry']"""
1281,"""['mayonnaise', 'parmesan', 'worcestershire', 'tabasco', 'horseradish', 'bread', 'onion']"""
