fdc_id,description,mapped_ingredient
168495,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt","""bitter gourd"""
168496,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt","""bitter gourd"""
168497,"Bamboo shoots, cooked, boiled, drained, with salt","""bamboo shoots"""
168498,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt","""beans"""
168499,"Mung beans, mature seeds, sprouted, cooked, boiled, drained, with salt","""mung bean"""
168500,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt","""navy beans"""
168501,"Beans, pinto, immature seeds, frozen, cooked, boiled, drained, with salt","""pinto beans"""
168502,"Beans, snap, green, canned, no salt added, solids and liquids","""green beans"""
168503,"Beans, snap, yellow, canned, regular pack, solids and liquids","""snap peas"""
168504,"Beans, snap, yellow, canned, no salt added, solids and liquids","""snap peas"""
168505,"Beans, snap, green, canned, no salt added, drained solids","""green beans"""
168506,"Beets, cooked, boiled. drained, with salt","""beet"""
168507,"Beets, canned, no salt added, solids and liquids","""beet"""
168508,"Beet greens, cooked, boiled, drained, with salt","""beet greens"""
168509,"Borage, cooked, boiled, drained, with salt","""borage"""
168510,"Broccoli, cooked, boiled, drained, with salt","""broccoli"""
168511,"Broccoli, frozen, chopped, cooked, boiled, drained, with salt","""broccoli"""
168512,"Broccoli, frozen, spears, cooked, boiled, drained, with salt","""broccoli"""
168513,"Brussels sprouts, cooked, boiled, drained, with salt","""brussels sprouts"""
168514,"Cabbage, common, cooked, boiled, drained, with salt","""cabbage"""
168515,"Cabbage, red, cooked, boiled, drained, with salt","""cabbage"""
168516,"Cabbage, savoy, cooked, boiled, drained, with salt","""cabbage"""
168517,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt","""cabbage"""
168518,"Carrots, canned, no salt added, drained solids","""carrot"""
168519,"Carrots, frozen, cooked, boiled, drained, with salt","""carrot"""
168520,"Cauliflower, cooked, boiled, drained, with salt","""cauliflower"""
168521,"Cauliflower, frozen, cooked, boiled, drained, with salt","""cauliflower"""
168522,"Chrysanthemum, garland, cooked, boiled, drained, with salt","""chrysanthemum"""
168523,"Collards, cooked, boiled, drained, with salt","""collard greens"""
168524,"Collards, frozen, chopped, cooked, boiled, drained, with salt","""collard greens"""
168525,"Corn, sweet, yellow, cooked, boiled, drained, with salt","""sweet corn"""
168526,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt","""black bean"""
168527,"Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt","""black bean"""
168528,"Cowpeas, young pods with seeds, cooked, boiled, drained, with salt","""cowpeas"""
168529,"Cowpeas, leafy tips, cooked, boiled, drained, with salt","""cowpeas"""
168530,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt","""gourd"""
168531,"Drumstick leaves, cooked, boiled, drained, with salt","""drumstick leaves"""
168532,"Drumstick pods, cooked, boiled, drained, with salt","""drumstick pod"""
168533,"Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt","""bean"""
168534,"Lambsquarters, cooked, boiled, drained, with salt","""lambsquarters"""
168535,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, with salt","""leek"""
168536,"Lotus root, cooked, boiled, drained, with salt","""lotus root"""
168537,"Mushrooms, white, cooked, boiled, drained, with salt","""mushroom"""
168538,"Corn, sweet, white, raw","""sweet corn"""
168539,"Corn, sweet, white, cooked, boiled, drained, without salt","""sweet corn"""
168540,"Corn, sweet, white, cooked, boiled, drained, with salt","""sweet corn"""
168541,"Corn, sweet, white, canned, whole kernel, regular pack, solids and liquids","""corn"""
168542,"Corn, sweet, white, canned, vacuum pack, regular pack","""sweet corn"""
168543,"Corn, sweet, white, canned, vacuum pack, no salt added","""sweet corn"""
168544,"Corn, sweet, white, frozen, kernels cut off cob, unprepared","""sweet corn"""
168545,"Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, without salt","""sweet corn"""
168546,"Peppers, sweet, red, canned, solids and liquids","""sweet pepper"""
168547,"Peppers, sweet, red, frozen, chopped, unprepared","""sweet pepper"""
168548,"Peppers, sweet, red, frozen, chopped, boiled, drained, without salt","""sweet pepper"""
168549,"Peppers, sweet, red, frozen, chopped, boiled, drained, with salt","""sweet pepper"""
168550,"Peppers, sweet, red, sauteed","""sweet pepper"""
168551,"Lentils, sprouted, cooked, stir-fried, with salt","""lentils"""
168552,"Mountain yam, hawaii, cooked, steamed, with salt","""yam"""
168553,"Tree fern, cooked, with salt","""tree fern"""
168554,"Potatoes, mashed, prepared from granules, without milk, whole milk and margarine","""potato"""
168555,"Potatoes, mashed, home-prepared, whole milk and butter added","""potato"""
168556,Catsup,"""catsup"""
168557,"Mushrooms, brown, italian, or crimini, exposed to ultraviolet light, raw","""mushroom"""
168558,"Pickles, cucumber, dill or kosher dill","""cucumber"""
168559,"Pimento, canned","""pimento"""
168560,"Pickle relish, hot dog","""pickle relish"""
168561,"Pickle relish, sweet","""pickle relish"""
168562,"Pickles, cucumber, sour, low sodium","""cucumber"""
168563,"Pickles, cucumber, dill, reduced sodium","""cucumber"""
168564,"Radicchio, raw","""radicchio"""
168565,"Squash, zucchini, baby, raw","""zucchini"""
168566,"Tomatillos, raw","""tomato"""
168567,"Tomatoes, sun-dried","""tomato"""
168568,"Carrots, baby, raw","""carrot"""
168569,"Hearts of palm, canned","""hearts of palm"""
168570,"Peppers, hot chile, sun-dried","""hot pepper"""
168571,"Nopales, raw","""nopales"""
168572,"Cabbage, napa, cooked","""cabbage"""
168573,"Lemon grass (citronella), raw","""lemon grass"""
168574,"Beans, fava, in pod, raw","""fava bean"""
168575,"Grape leaves, raw","""grape leaf"""
168576,"Peppers, jalapeno, raw","""jalapeno"""
168577,"Peppers, chili, green, canned","""green pepper"""
168578,"Peppers, hungarian, raw","""pepper"""
168579,"Peppers, pasilla, dried","""pepper"""
168580,"Mushrooms, oyster, raw","""oyster mushroom"""
168581,"Fungi, Cloud ears, dried","""cloud ears"""
168582,"Mushrooms, straw, canned, drained solids","""mushroom"""
168583,"Wasabi, root, raw","""wasabi"""
168584,"Fiddlehead ferns, frozen, unprepared","""fiddlehead fern"""
168585,"Nuts, coconut meat, dried (desiccated), creamed","""coconut meat"""
168586,"Nuts, coconut meat, dried (desiccated), sweetened, shredded","""coconut meat"""
168587,"Seeds, sisymbrium sp. seeds, whole, dried","""sisymbrium seeds"""
168588,"Nuts, almond butter, plain, without salt added","""almond butter"""
168589,"Nuts, chestnuts, japanese, boiled and steamed","""chestnut"""
168590,"Nuts, chestnuts, japanese, roasted","""chestnut"""
168591,"Seeds, lotus seeds, raw","""lotus seeds"""
168592,"Nuts, almonds, honey roasted, unblanched","""almond"""
168593,"Seeds, sunflower seed kernels, oil roasted, with salt added","""sunflower seeds"""
168594,"Seeds, sunflower seed kernels, toasted, with salt added","""sunflower seeds"""
168595,"Seeds, sunflower seed butter, with salt added (Includes foods for USDA's Food Distribution Program)","""sunflower seed butter"""
168596,"Nuts, almonds, dry roasted, with salt added","""almond"""
168597,"Nuts, cashew butter, plain, with salt added","""cashew butter"""
168598,"Nuts, macadamia nuts, dry roasted, with salt added","""macadamia nuts"""
168599,"Nuts, mixed nuts, dry roasted, with peanuts, with salt added","""nuts"""
168600,"Nuts, mixed nuts, oil roasted, with peanuts, with salt added","""mixed nuts"""
168601,"Seeds, pumpkin and squash seeds, whole, roasted, with salt added","""pumpkin seeds"""
168602,"Nuts, almonds, oil roasted, lightly salted","""almond"""
168603,"Nuts, almond butter, plain, with salt added","""almond butter"""
168604,"Seeds, sesame butter, tahini, type of kernels unspecified","""sesame seed"""
168605,"Beef, retail cuts, separable fat, raw","""beef"""
168606,"Beef, retail cuts, separable fat, cooked","""beef"""
168607,"Beef, brisket, whole, separable lean only, all grades, raw","""beef"""
168608,"Beef, grass-fed, ground, raw","""beef"""
168609,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, raw","""beef"""
168610,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised","""beef"""
168611,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled","""beef"""
168612,"Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, raw","""beef"""
168613,"Beef, rib, shortribs, separable lean and fat, choice, cooked, braised","""beef"""
168614,"Beef, rib, shortribs, separable lean only, choice, raw","""beef"""
168615,"Beef, rib, shortribs, separable lean only, choice, cooked, braised","""beef"""
168616,"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled","""beef"""
168617,"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, select, cooked, broiled","""beef"""
168618,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled","""beef"""
168619,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, raw","""beef"""
168620,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled","""beef"""
168621,"Beef, rib eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, raw","""beef"""
168622,"Beef, variety meats and by-products, brain, raw","""beef"""
168623,"Beef, variety meats and by-products, brain, cooked, pan-fried","""beef"""
168624,"Beef, variety meats and by-products, brain, cooked, simmered","""beef"""
168625,"Beef, variety meats and by-products, heart, raw","""beef heart"""
168626,"Beef, variety meats and by-products, liver, cooked, braised","""liver"""
168627,"Beef, variety meats and by-products, liver, cooked, pan-fried","""liver"""
168628,"Beef, variety meats and by-products, lungs, raw","""beef"""
168629,"Beef, variety meats and by-products, lungs, cooked, braised","""beef"""
168630,"Beef, variety meats and by-products, mechanically separated beef, raw","""beef"""
168631,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled","""beef"""
168632,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled","""beef"""
168633,"Beef, top sirloin, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled","""beef"""
168634,"Beef, top sirloin, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled","""beef"""
168635,"Beef, top sirloin, steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled","""beef"""
168636,"Beef, top sirloin, steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled","""beef"""
168637,"Beef, short loin, porterhouse steak, separable lean only,  trimmed to 1/8"" fat, all grades, cooked, grilled","""beef"""
168638,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled","""beef"""
168639,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled","""beef"""
168640,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw","""beef"""
168641,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled","""beef"""
168642,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, all grades, raw","""beef"""
168643,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled","""beef"""
168644,"Beef, short loin, t-bone steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled","""beef"""
168645,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, select, raw","""beef"""
168646,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, choice, raw","""beef"""
168647,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select, raw","""beef"""
168648,"Beef, rib, eye, small end (ribs 10- 12) separable lean only, trimmed to 0"" fat, select, cooked, broiled","""beef"""
168649,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled","""beef"""
168650,"Beef, ground, 70% lean meat / 30% fat, patty cooked, pan-broiled","""beef"""
168651,"Beef, ground, 70% lean meat / 30% fat, patty, cooked, broiled","""beef"""
168652,"Beef, ground, 70% lean meat / 30% fat, raw","""ground beef"""
168653,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, select, raw","""beef"""
168654,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled","""beef"""
168655,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, select, raw","""beef"""
168656,"Beef, brisket, flat half, boneless separable lean only, trimmed to 0"" fat, all grades, raw","""beef"""
168657,"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, choice, raw","""beef"""
168658,"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, select, raw","""beef"""
168659,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled","""beef"""
168660,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, raw","""beef"""
168661,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, raw","""beef"""
168662,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, select, raw","""beef"""
168663,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, select, cooked","""beef"""
168664,"Beef, brisket, whole, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","""beef"""
168665,"Beef, brisket, whole, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised","""beef"""
168666,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","""beef"""
